STATUT	Order ID	Product	Quantity Ordered	Price	Order	Purchase Address
Sales_July_2019.csv	226821	Apple Airpods Headphones	1	150	43670	Austin
Sales_July_2019.csv	226822	Wired Headphones	1	12	43676	Los Angeles
Sales_July_2019.csv	226823	USB-C Charging Cable	1	12	43658	Los Angeles
Sales_July_2019.csv	226824	27in 4K Gaming Monitor	1	390	43651	Los Angeles
Sales_July_2019.csv	226825	Google Phone	1	600	43649	Atlanta
Sales_July_2019.csv	226826	AA Batteries (4-pack)	1	4	43649	Portland
Sales_July_2019.csv	226827	34in Ultrawide Monitor	1	380	43665	Los Angeles
Sales_July_2019.csv	226828	AAA Batteries (4-pack)	1	3	43651	New York City
Sales_July_2019.csv	226829	Flatscreen TV	1	300	43673	San Francisco
Sales_July_2019.csv	226830	Wired Headphones	1	12	43654	Los Angeles
Sales_July_2019.csv	226831	Wired Headphones	1	12	43670	San Francisco
Sales_July_2019.csv	226832	AA Batteries (4-pack)	1	4	43672	San Francisco
Sales_July_2019.csv	226833	Google Phone	1	600	43658	Boston
Sales_July_2019.csv	226834	USB-C Charging Cable	1	12	43674	San Francisco
Sales_July_2019.csv	226835	AAA Batteries (4-pack)	1	3	43667	Seattle
Sales_July_2019.csv	226836	AAA Batteries (4-pack)	3	3	43673	Atlanta
Sales_July_2019.csv	226837	Wired Headphones	1	12	43674	Los Angeles
Sales_July_2019.csv	226838	USB-C Charging Cable	1	12	43658	Los Angeles
Sales_July_2019.csv	226839	Bose SoundSport Headphones	1	100	43654	Austin
Sales_July_2019.csv	226840	AAA Batteries (4-pack)	1	3	43668	Portland
Sales_July_2019.csv	226841	Bose SoundSport Headphones	1	100	43657	Seattle
Sales_July_2019.csv	226842	AA Batteries (4-pack)	4	4	43650	Boston
Sales_July_2019.csv	226843	iPhone	1	700	43677	San Francisco
Sales_July_2019.csv	226844	Flatscreen TV	1	300	43663	Boston
Sales_July_2019.csv	226845	iPhone	1	700	43671	Austin
Sales_July_2019.csv	226846	USB-C Charging Cable	1	12	43661	Boston
Sales_July_2019.csv	226847	Lightning Charging Cable	1	15	43653	Los Angeles
Sales_July_2019.csv	226848	27in FHD Monitor	1	150	43649	New York City
Sales_July_2019.csv	226849	AA Batteries (4-pack)	3	4	43647	San Francisco
Sales_July_2019.csv	226850	USB-C Charging Cable	1	12	43673	Boston
Sales_July_2019.csv	226851	AA Batteries (4-pack)	1	4	43653	Atlanta
Sales_July_2019.csv	226852	USB-C Charging Cable	5	12	43661	San Francisco
Sales_July_2019.csv	226853	Apple Airpods Headphones	1	150	43669	San Francisco
Sales_July_2019.csv	226854	27in FHD Monitor	1	150	43651	Seattle
Sales_July_2019.csv	226855	Macbook Pro Laptop	1	1700	43659	San Francisco
Sales_July_2019.csv	226856	ThinkPad Laptop	1	1000	43648	Portland
Sales_July_2019.csv	226857	27in FHD Monitor	1	150	43653	Dallas
Sales_July_2019.csv	226858	USB-C Charging Cable	1	12	43648	Atlanta
Sales_July_2019.csv	226859	Wired Headphones	1	12	43662	Los Angeles
Sales_July_2019.csv	226860	Wired Headphones	1	12	43651	Dallas
Sales_July_2019.csv	226861	Apple Airpods Headphones	1	150	43655	Seattle
Sales_July_2019.csv	226862	Google Phone	1	600	43658	Dallas
Sales_July_2019.csv	226863	AA Batteries (4-pack)	2	4	43658	Austin
Sales_July_2019.csv	226864	USB-C Charging Cable	1	12	43652	Boston
Sales_July_2019.csv	226865	ThinkPad Laptop	1	1000	43671	New York City
Sales_July_2019.csv	226866	Bose SoundSport Headphones	1	100	43656	San Francisco
Sales_July_2019.csv	226867	Google Phone	1	600	43669	Dallas
Sales_July_2019.csv	226867	USB-C Charging Cable	1	12	43669	Dallas
Sales_July_2019.csv	226868	AAA Batteries (4-pack)	1	3	43659	San Francisco
Sales_July_2019.csv	226868	Wired Headphones	1	12	43659	San Francisco
Sales_July_2019.csv	226869	Apple Airpods Headphones	1	150	43658	San Francisco
Sales_July_2019.csv	226870	USB-C Charging Cable	2	12	43676	Portland
Sales_July_2019.csv	226871	Wired Headphones	1	12	43664	Los Angeles
Sales_July_2019.csv	226872	USB-C Charging Cable	1	12	43653	Atlanta
Sales_July_2019.csv	226873	Macbook Pro Laptop	1	1700	43677	Los Angeles
Sales_July_2019.csv	226874	ThinkPad Laptop	1	1000	43676	Boston
Sales_July_2019.csv	226875	Bose SoundSport Headphones	1	100	43665	Los Angeles
Sales_July_2019.csv	226876	AAA Batteries (4-pack)	2	3	43677	San Francisco
Sales_July_2019.csv	226877	Lightning Charging Cable	2	15	43661	Boston
Sales_July_2019.csv	226878	27in 4K Gaming Monitor	1	390	43676	San Francisco
Sales_July_2019.csv	226879	Apple Airpods Headphones	1	150	43647	Los Angeles
Sales_July_2019.csv	226880	AA Batteries (4-pack)	1	4	43655	Seattle
Sales_July_2019.csv	226881	ThinkPad Laptop	1	1000	43658	Boston
Sales_July_2019.csv	226882	Lightning Charging Cable	1	15	43664	New York City
Sales_July_2019.csv	226883	Flatscreen TV	1	300	43654	Dallas
Sales_July_2019.csv	226884	Google Phone	1	600	43667	San Francisco
Sales_July_2019.csv	226885	Bose SoundSport Headphones	1	100	43652	San Francisco
Sales_July_2019.csv	226886	AA Batteries (4-pack)	2	4	43656	New York City
Sales_July_2019.csv	226887	AAA Batteries (4-pack)	1	3	43654	Boston
Sales_July_2019.csv	226888	Bose SoundSport Headphones	1	100	43666	Los Angeles
Sales_July_2019.csv	226889	USB-C Charging Cable	1	12	43650	New York City
Sales_July_2019.csv	226890	Macbook Pro Laptop	1	1700	43665	San Francisco
Sales_July_2019.csv	226891	LG Washing Machine	1	600	43650	New York City
Sales_July_2019.csv	226892	AA Batteries (4-pack)	1	4	43671	Austin
Sales_July_2019.csv	226893	AA Batteries (4-pack)	1	4	43660	San Francisco
Sales_July_2019.csv	226894	27in FHD Monitor	1	150	43651	San Francisco
Sales_July_2019.csv	226895	Bose SoundSport Headphones	1	100	43651	Seattle
Sales_July_2019.csv	226896	USB-C Charging Cable	1	12	43675	San Francisco
Sales_July_2019.csv	226897	27in 4K Gaming Monitor	1	390	43671	New York City
Sales_July_2019.csv	226898	Lightning Charging Cable	3	15	43652	Dallas
Sales_July_2019.csv	226899	Apple Airpods Headphones	1	150	43652	Boston
Sales_July_2019.csv	226900	USB-C Charging Cable	1	12	43667	San Francisco
Sales_July_2019.csv	226901	iPhone	1	700	43677	San Francisco
Sales_July_2019.csv	226901	Lightning Charging Cable	1	15	43677	San Francisco
Sales_July_2019.csv	226901	Wired Headphones	1	12	43677	San Francisco
Sales_July_2019.csv	226902	AA Batteries (4-pack)	4	4	43677	Portland
Sales_July_2019.csv	226903	34in Ultrawide Monitor	1	380	43667	New York City
Sales_July_2019.csv	226904	AA Batteries (4-pack)	1	4	43670	Los Angeles
Sales_July_2019.csv	226905	AAA Batteries (4-pack)	2	3	43665	San Francisco
Sales_July_2019.csv	226906	Google Phone	1	600	43662	San Francisco
Sales_July_2019.csv	226907	AA Batteries (4-pack)	2	4	43662	Austin
Sales_July_2019.csv	226908	Flatscreen TV	1	300	43665	Boston
Sales_July_2019.csv	226909	AAA Batteries (4-pack)	1	3	43672	New York City
Sales_July_2019.csv	226910	AAA Batteries (4-pack)	2	3	43661	Los Angeles
Sales_July_2019.csv	226911	AAA Batteries (4-pack)	1	3	43668	San Francisco
Sales_July_2019.csv	226912	Wired Headphones	1	12	43674	San Francisco
Sales_July_2019.csv	226913	Wired Headphones	1	12	43673	Los Angeles
Sales_July_2019.csv	226914	Wired Headphones	1	12	43667	Atlanta
Sales_July_2019.csv	226915	34in Ultrawide Monitor	1	380	43668	Portland
Sales_July_2019.csv	226916	AAA Batteries (4-pack)	1	3	43647	San Francisco
Sales_July_2019.csv	226917	AAA Batteries (4-pack)	2	3	43656	San Francisco
Sales_July_2019.csv	226918	Lightning Charging Cable	1	15	43667	Seattle
Sales_July_2019.csv	226919	Lightning Charging Cable	1	15	43675	Boston
Sales_July_2019.csv	226920	Lightning Charging Cable	1	15	43677	Dallas
Sales_July_2019.csv	226921	USB-C Charging Cable	1	12	43660	Atlanta
Sales_July_2019.csv	226922	34in Ultrawide Monitor	1	380	43651	Los Angeles
Sales_July_2019.csv	226923	AAA Batteries (4-pack)	1	3	43662	San Francisco
Sales_July_2019.csv	226924	Flatscreen TV	1	300	43674	Austin
Sales_July_2019.csv	226925	AA Batteries (4-pack)	1	4	43665	San Francisco
Sales_July_2019.csv	226926	AA Batteries (4-pack)	1	4	43651	New York City
Sales_July_2019.csv	226927	34in Ultrawide Monitor	1	380	43659	Portland
Sales_July_2019.csv	226928	Wired Headphones	1	12	43669	Dallas
Sales_July_2019.csv	226929	AAA Batteries (4-pack)	1	3	43662	New York City
Sales_July_2019.csv	226930	Wired Headphones	1	12	43672	Los Angeles
Sales_July_2019.csv	226931	27in FHD Monitor	1	150	43661	Los Angeles
Sales_July_2019.csv	226932	Lightning Charging Cable	1	15	43654	Los Angeles
Sales_July_2019.csv	226933	Lightning Charging Cable	1	15	43677	San Francisco
Sales_July_2019.csv	226934	ThinkPad Laptop	1	1000	43664	San Francisco
Sales_July_2019.csv	226935	Google Phone	1	600	43653	Los Angeles
Sales_July_2019.csv	226935	USB-C Charging Cable	1	12	43653	Los Angeles
Sales_July_2019.csv	226935	Wired Headphones	1	12	43653	Los Angeles
Sales_July_2019.csv	226936	Bose SoundSport Headphones	1	100	43672	San Francisco
Sales_July_2019.csv	226937	AA Batteries (4-pack)	1	4	43649	Portland
Sales_July_2019.csv	226938	USB-C Charging Cable	1	12	43647	Boston
Sales_July_2019.csv	226939	Wired Headphones	1	12	43670	Boston
Sales_July_2019.csv	226940	AAA Batteries (4-pack)	1	3	43653	Austin
Sales_July_2019.csv	226941	AAA Batteries (4-pack)	1	3	43674	Atlanta
Sales_July_2019.csv	226942	Wired Headphones	1	12	43647	Los Angeles
Sales_July_2019.csv	226943	USB-C Charging Cable	1	12	43664	San Francisco
Sales_July_2019.csv	226944	AA Batteries (4-pack)	1	4	43669	Los Angeles
Sales_July_2019.csv	226945	AAA Batteries (4-pack)	2	3	43669	San Francisco
Sales_July_2019.csv	226946	27in FHD Monitor	1	150	43673	San Francisco
Sales_July_2019.csv	226947	AAA Batteries (4-pack)	1	3	43670	San Francisco
Sales_July_2019.csv	226948	AA Batteries (4-pack)	2	4	43659	San Francisco
Sales_July_2019.csv	226949	AAA Batteries (4-pack)	2	3	43659	Atlanta
Sales_July_2019.csv	226950	Wired Headphones	1	12	43649	Atlanta
Sales_July_2019.csv	226951	Google Phone	1	600	43664	San Francisco
Sales_July_2019.csv	226952	Wired Headphones	1	12	43673	Seattle
Sales_July_2019.csv	226953	AAA Batteries (4-pack)	1	3	43651	San Francisco
Sales_July_2019.csv	226954	Bose SoundSport Headphones	1	100	43676	San Francisco
Sales_July_2019.csv	226955	AA Batteries (4-pack)	1	4	43653	San Francisco
Sales_July_2019.csv	226956	Wired Headphones	1	12	43664	Los Angeles
Sales_July_2019.csv	226957	AAA Batteries (4-pack)	2	3	43677	Atlanta
Sales_July_2019.csv	226958	USB-C Charging Cable	2	12	43656	Seattle
Sales_July_2019.csv	226959	27in FHD Monitor	1	150	43662	Los Angeles
Sales_July_2019.csv	226960	AAA Batteries (4-pack)	1	3	43676	Boston
Sales_July_2019.csv	226961	AA Batteries (4-pack)	1	4	43662	Boston
Sales_July_2019.csv	226962	Wired Headphones	1	12	43663	Atlanta
Sales_July_2019.csv	226963	USB-C Charging Cable	1	12	43661	Portland
Sales_July_2019.csv	226964	Bose SoundSport Headphones	1	100	43670	Austin
Sales_July_2019.csv	226965	Lightning Charging Cable	1	15	43655	Dallas
Sales_July_2019.csv	226966	Lightning Charging Cable	1	15	43652	New York City
Sales_July_2019.csv	226967	Wired Headphones	1	12	43652	Los Angeles
Sales_July_2019.csv	226968	AAA Batteries (4-pack)	1	3	43671	Boston
Sales_July_2019.csv	226969	AA Batteries (4-pack)	1	4	43662	Dallas
Sales_July_2019.csv	226970	USB-C Charging Cable	1	12	43673	Austin
Sales_July_2019.csv	226971	Lightning Charging Cable	1	15	43667	San Francisco
Sales_July_2019.csv	226972	Apple Airpods Headphones	1	150	43661	San Francisco
Sales_July_2019.csv	226973	20in Monitor	1	110	43654	Seattle
Sales_July_2019.csv	226974	AAA Batteries (4-pack)	2	3	43674	San Francisco
Sales_July_2019.csv	226975	AA Batteries (4-pack)	1	4	43663	San Francisco
Sales_July_2019.csv	226976	Flatscreen TV	1	300	43651	San Francisco
Sales_July_2019.csv	226977	AA Batteries (4-pack)	1	4	43677	San Francisco
Sales_July_2019.csv	226978	AA Batteries (4-pack)	1	4	43652	San Francisco
Sales_July_2019.csv	226979	Lightning Charging Cable	1	15	43652	Los Angeles
Sales_July_2019.csv	226980	USB-C Charging Cable	2	12	43655	Dallas
Sales_July_2019.csv	226981	AA Batteries (4-pack)	1	4	43649	San Francisco
Sales_July_2019.csv	226982	Google Phone	1	600	43665	Boston
Sales_July_2019.csv	226983	USB-C Charging Cable	1	12	43671	San Francisco
Sales_July_2019.csv	226984	Lightning Charging Cable	1	15	43670	Atlanta
Sales_July_2019.csv	226985	USB-C Charging Cable	2	12	43655	Boston
Sales_July_2019.csv	226986	27in 4K Gaming Monitor	1	390	43673	San Francisco
Sales_July_2019.csv	226987	Wired Headphones	1	12	43663	San Francisco
Sales_July_2019.csv	226988	27in 4K Gaming Monitor	1	390	43654	Portland
Sales_July_2019.csv	226989	Wired Headphones	1	12	43662	Atlanta
Sales_July_2019.csv	226990	Wired Headphones	1	12	43648	San Francisco
Sales_July_2019.csv	226991	34in Ultrawide Monitor	1	380	43653	Austin
Sales_July_2019.csv	226992	Lightning Charging Cable	1	15	43672	Atlanta
Sales_July_2019.csv	226993	USB-C Charging Cable	1	12	43670	Boston
Sales_July_2019.csv	226994	AAA Batteries (4-pack)	1	3	43651	San Francisco
Sales_July_2019.csv	226995	ThinkPad Laptop	1	1000	43656	Portland
Sales_July_2019.csv	226996	Wired Headphones	1	12	43647	Austin
Sales_July_2019.csv	226997	AAA Batteries (4-pack)	1	3	43665	Austin
Sales_July_2019.csv	226998	20in Monitor	1	110	43677	Los Angeles
Sales_July_2019.csv	226999	27in FHD Monitor	1	150	43650	Boston
Sales_July_2019.csv	227000	AA Batteries (4-pack)	1	4	43661	Boston
Sales_July_2019.csv	227001	USB-C Charging Cable	1	12	43676	Seattle
Sales_July_2019.csv	227002	AA Batteries (4-pack)	1	4	43648	San Francisco
Sales_July_2019.csv	227003	Apple Airpods Headphones	1	150	43661	San Francisco
Sales_July_2019.csv	227004	Lightning Charging Cable	1	15	43651	Los Angeles
Sales_July_2019.csv	227005	USB-C Charging Cable	1	12	43650	New York City
Sales_July_2019.csv	227006	AA Batteries (4-pack)	1	4	43664	Los Angeles
Sales_July_2019.csv	227007	USB-C Charging Cable	1	12	43675	San Francisco
Sales_July_2019.csv	227007	27in FHD Monitor	1	150	43675	San Francisco
Sales_July_2019.csv	227008	Lightning Charging Cable	2	15	43667	San Francisco
Sales_July_2019.csv	227009	Bose SoundSport Headphones	1	100	43651	Seattle
Sales_July_2019.csv	227010	Flatscreen TV	1	300	43657	Seattle
Sales_July_2019.csv	227011	Bose SoundSport Headphones	1	100	43675	New York City
Sales_July_2019.csv	227012	AAA Batteries (4-pack)	1	3	43655	San Francisco
Sales_July_2019.csv	227012	Lightning Charging Cable	1	15	43655	San Francisco
Sales_July_2019.csv	227013	USB-C Charging Cable	1	12	43648	New York City
Sales_July_2019.csv	227014	Bose SoundSport Headphones	1	100	43664	San Francisco
Sales_July_2019.csv	227015	Bose SoundSport Headphones	1	100	43663	Los Angeles
Sales_July_2019.csv	227016	Apple Airpods Headphones	1	150	43658	Seattle
Sales_July_2019.csv	227017	AA Batteries (4-pack)	1	4	43649	Portland
Sales_July_2019.csv	227018	34in Ultrawide Monitor	1	380	43675	Dallas
Sales_July_2019.csv	227019	AAA Batteries (4-pack)	1	3	43652	San Francisco
Sales_July_2019.csv	227020	AA Batteries (4-pack)	1	4	43654	Los Angeles
Sales_July_2019.csv	227021	AA Batteries (4-pack)	1	4	43650	San Francisco
Sales_July_2019.csv	227022	27in FHD Monitor	1	150	43654	Seattle
Sales_July_2019.csv	227023	Lightning Charging Cable	1	15	43651	San Francisco
Sales_July_2019.csv	227024	AAA Batteries (4-pack)	1	3	43662	New York City
Sales_July_2019.csv	227025	Google Phone	1	600	43649	Los Angeles
Sales_July_2019.csv	227026	Macbook Pro Laptop	1	1700	43650	Atlanta
Sales_July_2019.csv	227027	Bose SoundSport Headphones	1	100	43677	New York City
Sales_July_2019.csv	227028	USB-C Charging Cable	1	12	43652	Boston
Sales_July_2019.csv	227029	USB-C Charging Cable	1	12	43677	Boston
Sales_July_2019.csv	227030	Bose SoundSport Headphones	1	100	43675	Portland
Sales_July_2019.csv	227031	AAA Batteries (4-pack)	1	3	43649	New York City
Sales_July_2019.csv	227032	Wired Headphones	1	12	43671	Los Angeles
Sales_July_2019.csv	227033	Apple Airpods Headphones	1	150	43673	Portland
Sales_July_2019.csv	227034	ThinkPad Laptop	1	1000	43677	Los Angeles
Sales_July_2019.csv	227035	USB-C Charging Cable	1	12	43662	Los Angeles
Sales_July_2019.csv	227036	Lightning Charging Cable	1	15	43648	Seattle
Sales_July_2019.csv	227037	USB-C Charging Cable	1	12	43671	Seattle
Sales_July_2019.csv	227038	Lightning Charging Cable	1	15	43664	San Francisco
Sales_July_2019.csv	227039	Apple Airpods Headphones	1	150	43659	Portland
Sales_July_2019.csv	227040	Bose SoundSport Headphones	1	100	43652	Los Angeles
Sales_July_2019.csv	227041	Lightning Charging Cable	1	15	43654	Seattle
Sales_July_2019.csv	227042	27in FHD Monitor	1	150	43659	Los Angeles
Sales_July_2019.csv	227043	USB-C Charging Cable	1	12	43660	Seattle
Sales_July_2019.csv	227044	Lightning Charging Cable	1	15	43674	Boston
Sales_July_2019.csv	227045	USB-C Charging Cable	1	12	43661	Seattle
Sales_July_2019.csv	227046	Flatscreen TV	1	300	43659	Boston
Sales_July_2019.csv	227047	ThinkPad Laptop	1	1000	43662	Los Angeles
Sales_July_2019.csv	227048	34in Ultrawide Monitor	1	380	43671	Dallas
Sales_July_2019.csv	227049	iPhone	1	700	43653	Portland
Sales_July_2019.csv	227050	Apple Airpods Headphones	1	150	43652	Los Angeles
Sales_July_2019.csv	227051	iPhone	1	700	43649	Boston
Sales_July_2019.csv	227052	AAA Batteries (4-pack)	1	3	43647	Los Angeles
Sales_July_2019.csv	227053	Wired Headphones	1	12	43652	San Francisco
Sales_July_2019.csv	227054	AA Batteries (4-pack)	2	4	43650	Los Angeles
Sales_July_2019.csv	227055	USB-C Charging Cable	1	12	43658	Boston
Sales_July_2019.csv	227056	AAA Batteries (4-pack)	1	3	43664	San Francisco
Sales_July_2019.csv	227057	Lightning Charging Cable	1	15	43669	Atlanta
Sales_July_2019.csv	227058	27in FHD Monitor	1	150	43649	Austin
Sales_July_2019.csv	227059	Apple Airpods Headphones	1	150	43660	Seattle
Sales_July_2019.csv	227060	AA Batteries (4-pack)	1	4	43674	Portland
Sales_July_2019.csv	227061	27in FHD Monitor	1	150	43670	Portland
Sales_July_2019.csv	227062	AA Batteries (4-pack)	1	4	43648	Seattle
Sales_July_2019.csv	227063	AA Batteries (4-pack)	2	4	43674	Portland
Sales_July_2019.csv	227064	iPhone	1	700	43649	Los Angeles
Sales_July_2019.csv	227065	Bose SoundSport Headphones	1	100	43671	San Francisco
Sales_July_2019.csv	227066	AA Batteries (4-pack)	1	4	43654	Los Angeles
Sales_July_2019.csv	227067	27in 4K Gaming Monitor	1	390	43676	Boston
Sales_July_2019.csv	227068	Apple Airpods Headphones	1	150	43665	Atlanta
Sales_July_2019.csv	227069	Lightning Charging Cable	1	15	43672	Boston
Sales_July_2019.csv	227070	Macbook Pro Laptop	1	1700	43663	Los Angeles
Sales_July_2019.csv	227071	Lightning Charging Cable	1	15	43653	New York City
Sales_July_2019.csv	227072	AAA Batteries (4-pack)	2	3	43673	San Francisco
Sales_July_2019.csv	227073	Wired Headphones	1	12	43666	Dallas
Sales_July_2019.csv	227074	Bose SoundSport Headphones	1	100	43654	New York City
Sales_July_2019.csv	227075	Flatscreen TV	1	300	43655	Austin
Sales_July_2019.csv	227076	20in Monitor	1	110	43655	San Francisco
Sales_July_2019.csv	227077	Google Phone	1	600	43677	Seattle
Sales_July_2019.csv	227078	27in 4K Gaming Monitor	1	390	43661	San Francisco
Sales_July_2019.csv	227079	Lightning Charging Cable	1	15	43650	Atlanta
Sales_July_2019.csv	227080	AA Batteries (4-pack)	1	4	43677	Boston
Sales_July_2019.csv	227081	Bose SoundSport Headphones	1	100	43655	San Francisco
Sales_July_2019.csv	227082	27in FHD Monitor	1	150	43661	New York City
Sales_July_2019.csv	227083	34in Ultrawide Monitor	1	380	43662	Atlanta
Sales_July_2019.csv	227084	Lightning Charging Cable	1	15	43654	Los Angeles
Sales_July_2019.csv	227085	Vareebadd Phone	1	400	43667	Austin
Sales_July_2019.csv	227086	AA Batteries (4-pack)	1	4	43665	San Francisco
Sales_July_2019.csv	227087	Lightning Charging Cable	1	15	43663	Portland
Sales_July_2019.csv	227088	Apple Airpods Headphones	1	150	43651	Boston
Sales_July_2019.csv	227089	27in 4K Gaming Monitor	1	390	43662	San Francisco
Sales_July_2019.csv	227090	27in FHD Monitor	1	150	43670	Dallas
Sales_July_2019.csv	227091	AAA Batteries (4-pack)	3	3	43672	Seattle
Sales_July_2019.csv	227092	Wired Headphones	1	12	43674	New York City
Sales_July_2019.csv	227093	27in 4K Gaming Monitor	1	390	43674	San Francisco
Sales_July_2019.csv	227093	Macbook Pro Laptop	1	1700	43674	San Francisco
Sales_July_2019.csv	227094	AA Batteries (4-pack)	2	4	43647	Austin
Sales_July_2019.csv	227095	Wired Headphones	1	12	43676	San Francisco
Sales_July_2019.csv	227096	AAA Batteries (4-pack)	9	3	43675	San Francisco
Sales_July_2019.csv	227097	Bose SoundSport Headphones	1	100	43674	San Francisco
Sales_July_2019.csv	227098	AA Batteries (4-pack)	2	4	43659	San Francisco
Sales_July_2019.csv	227099	AA Batteries (4-pack)	2	4	43649	Seattle
Sales_July_2019.csv	227100	34in Ultrawide Monitor	1	380	43661	Boston
Sales_July_2019.csv	227101	Macbook Pro Laptop	1	1700	43659	New York City
Sales_July_2019.csv	227102	27in FHD Monitor	1	150	43665	San Francisco
Sales_July_2019.csv	227103	Lightning Charging Cable	1	15	43647	New York City
Sales_July_2019.csv	227104	USB-C Charging Cable	1	12	43653	San Francisco
Sales_July_2019.csv	227105	34in Ultrawide Monitor	1	380	43655	Portland
Sales_July_2019.csv	227106	USB-C Charging Cable	1	12	43671	Atlanta
Sales_July_2019.csv	227107	Lightning Charging Cable	1	15	43666	Los Angeles
Sales_July_2019.csv	227107	Apple Airpods Headphones	1	150	43666	Los Angeles
Sales_July_2019.csv	227108	Lightning Charging Cable	1	15	43662	Boston
Sales_July_2019.csv	227109	AA Batteries (4-pack)	1	4	43650	San Francisco
Sales_July_2019.csv	227110	Flatscreen TV	1	300	43651	Seattle
Sales_July_2019.csv	227111	AAA Batteries (4-pack)	1	3	43660	Boston
Sales_July_2019.csv	227112	Wired Headphones	1	12	43671	Dallas
Sales_July_2019.csv	227113	Apple Airpods Headphones	1	150	43664	San Francisco
Sales_July_2019.csv	227114	27in FHD Monitor	1	150	43648	San Francisco
Sales_July_2019.csv	227115	USB-C Charging Cable	1	12	43678	San Francisco
Sales_July_2019.csv	227116	USB-C Charging Cable	2	12	43661	Atlanta
Sales_July_2019.csv	227117	Apple Airpods Headphones	1	150	43669	Los Angeles
Sales_July_2019.csv	227118	27in 4K Gaming Monitor	1	390	43672	Boston
Sales_July_2019.csv	227119	AAA Batteries (4-pack)	1	3	43647	Austin
Sales_July_2019.csv	227120	AAA Batteries (4-pack)	4	3	43648	Los Angeles
Sales_July_2019.csv	227121	Google Phone	1	600	43677	Seattle
Sales_July_2019.csv	227122	iPhone	1	700	43654	New York City
Sales_July_2019.csv	227123	Apple Airpods Headphones	1	150	43654	San Francisco
Sales_July_2019.csv	227124	Bose SoundSport Headphones	1	100	43655	Dallas
Sales_July_2019.csv	227125	USB-C Charging Cable	1	12	43664	Dallas
Sales_July_2019.csv	227126	20in Monitor	1	110	43647	New York City
Sales_July_2019.csv	227127	20in Monitor	1	110	43655	San Francisco
Sales_July_2019.csv	227128	27in FHD Monitor	1	150	43664	San Francisco
Sales_July_2019.csv	227128	27in FHD Monitor	1	150	43664	San Francisco
Sales_July_2019.csv	227129	iPhone	1	700	43650	New York City
Sales_July_2019.csv	227130	Google Phone	1	600	43654	San Francisco
Sales_July_2019.csv	227131	Lightning Charging Cable	2	15	43671	Portland
Sales_July_2019.csv	227132	20in Monitor	1	110	43656	San Francisco
Sales_July_2019.csv	227133	Bose SoundSport Headphones	1	100	43657	Austin
Sales_July_2019.csv	227134	LG Dryer	1	600	43661	Los Angeles
Sales_July_2019.csv	227135	Lightning Charging Cable	1	15	43670	Los Angeles
Sales_July_2019.csv	227136	ThinkPad Laptop	1	1000	43652	Los Angeles
Sales_July_2019.csv	227137	USB-C Charging Cable	2	12	43657	Austin
Sales_July_2019.csv	227138	Lightning Charging Cable	1	15	43666	Portland
Sales_July_2019.csv	227139	AA Batteries (4-pack)	1	4	43669	Los Angeles
Sales_July_2019.csv	227140	LG Washing Machine	1	600	43652	San Francisco
Sales_July_2019.csv	227141	Lightning Charging Cable	1	15	43661	Portland
Sales_July_2019.csv	227142	Bose SoundSport Headphones	1	100	43666	Atlanta
Sales_July_2019.csv	227143	Apple Airpods Headphones	1	150	43677	Seattle
Sales_July_2019.csv	227144	AA Batteries (4-pack)	1	4	43661	Portland
Sales_July_2019.csv	227145	Lightning Charging Cable	1	15	43677	Portland
Sales_July_2019.csv	227146	AA Batteries (4-pack)	2	4	43647	New York City
Sales_July_2019.csv	227147	Google Phone	1	600	43649	San Francisco
Sales_July_2019.csv	227148	Macbook Pro Laptop	1	1700	43647	Boston
Sales_July_2019.csv	227149	Macbook Pro Laptop	1	1700	43667	Seattle
Sales_July_2019.csv	227150	AA Batteries (4-pack)	1	4	43657	Los Angeles
Sales_July_2019.csv	227151	20in Monitor	2	110	43656	Dallas
Sales_July_2019.csv	227152	AAA Batteries (4-pack)	1	3	43649	Los Angeles
Sales_July_2019.csv	227153	ThinkPad Laptop	1	1000	43677	Los Angeles
Sales_July_2019.csv	227154	27in FHD Monitor	1	150	43650	San Francisco
Sales_July_2019.csv	227155	Apple Airpods Headphones	1	150	43666	Atlanta
Sales_July_2019.csv	227156	Lightning Charging Cable	1	15	43648	Los Angeles
Sales_July_2019.csv	227157	USB-C Charging Cable	1	12	43656	San Francisco
Sales_July_2019.csv	227158	iPhone	1	700	43657	San Francisco
Sales_July_2019.csv	227158	Apple Airpods Headphones	1	150	43657	San Francisco
Sales_July_2019.csv	227159	USB-C Charging Cable	1	12	43657	Dallas
Sales_July_2019.csv	227160	Wired Headphones	1	12	43667	Boston
Sales_July_2019.csv	227161	AA Batteries (4-pack)	1	4	43675	New York City
Sales_July_2019.csv	227162	Lightning Charging Cable	1	15	43667	Boston
Sales_July_2019.csv	227163	Lightning Charging Cable	1	15	43658	New York City
Sales_July_2019.csv	227164	iPhone	1	700	43648	New York City
Sales_July_2019.csv	227165	Apple Airpods Headphones	1	150	43676	Portland
Sales_July_2019.csv	227166	Wired Headphones	1	12	43663	San Francisco
Sales_July_2019.csv	227167	USB-C Charging Cable	1	12	43663	Los Angeles
Sales_July_2019.csv	227168	Bose SoundSport Headphones	1	100	43664	Portland
Sales_July_2019.csv	227169	AA Batteries (4-pack)	2	4	43665	Atlanta
Sales_July_2019.csv	227170	Bose SoundSport Headphones	1	100	43675	San Francisco
